community_name,area,unit_price,room,size,subway,bus,kindergarten,primary-school,hospital,supermarket,park
龙城铭园一期,雁塔,16831,1室1厅,49.91平米,1843米,391米,297米,547米,1196米,192米,1888米
紫薇田园都市J区,长安,16837,2室1厅,96.16平米,1744米,700米,146米,919米,757米,435米,637米
枫林九溪竹韵,灞桥,16838,4室2厅,127.69平米,1127米,430米,461米,235米,1445米,211米,1427米
恒基碧翠锦华,新城区,16839,3室2厅,103.93平米,392米,438米,740米,497米,531米,,977米
紫薇希望城东区,未央,16841,3室2厅,123.51平米,804米,556米,262米,1089米,236米,319米,1394米
龙湖香醍璟宸,灞桥,16843,3室2厅,116.37平米,986米,599米,948米,197米,570米,471米,
云玺华府,长安,16848,3室2厅,106.84平米,1489米,807米,656米,257米,1079米,843米,1615米
金科天籁城,未央,16849,3室2厅,106.24平米,675米,691米,156米,626米,1210米,788米,177米
首创国际城,未央,16854,4室2厅,139.44平米,812米,313米,113米,1007米,1257米,418米,1248米
枫林九溪竹韵,灞桥,16854,4室2厅,133.5平米,1127米,430米,461米,235米,1445米,211米,1427米
昆明花园,雁塔,16864,2室1厅,87.17平米,684米,775米,399米,1202米,821米,814米,1829米
高新品阁,雁塔,16866,1室1厅,33.5平米,579米,619米,733米,116米,371米,645米,1023米
满堂悦MOMA,雁塔,16868,3室1厅,103.75平米,1211米,406米,442米,1091米,953米,449米,
万科金域东郡,未央,16875,4室3厅,281.49平米,611米,302米,195米,984米,694米,721米,
浐灞半岛A3区,未央,16893,3室2厅,126.68平米,1531米,437米,369米,252米,161米,457米,
高新逸品,雁塔,16896,2室1厅,88.78平米,1119米,622米,325米,740米,450米,349米,1416米
绿地国际花都,雁塔,16897,2室2厅,86.41平米,744米,630米,491米,873米,365米,465米,490米
保利金香槟,未央,16899,2室2厅,83.44平米,797米,276米,163米,627米,129米,769米,
裕昌太阳城,雁塔,16903,2室2厅,97.62平米,409米,695米,145米,432米,831米,68米,434米
万科金色悦城,莲湖,16907,2室1厅,72.16平米,833米,719米,400米,467米,307米,212米,
恒大名都,未央,16909,3室2厅,91.08平米,838米,579米,214米,410米,854米,580米,1515米
白桦林居小区,未央,16911,3室1厅,101.71平米,508米,566米,287米,617米,391米,413米,1216米
中国铁建瑞园,雁塔,16912,2室2厅,89.88平米,841米,476米,203米,549米,348米,672米,1492米
群星汇,雁塔,16917,2室1厅,76.85平米,672米,467米,334米,730米,440米,990米,1605米
昆明花园,雁塔,16919,2室2厅,87.48平米,684米,775米,399米,1202米,821米,814米,1829米
拉克雷公馆,雁塔,16920,1室0厅,40.19平米,508米,413米,549米,323米,175米,363米,1961米
御锦城鹭湾,灞桥,16924,2室1厅,78平米,1713米,1157米,354米,772米,1340米,417米,254米
翠屏湾二期,灞桥,16929,2室1厅,49.03平米,413米,145米,541米,716米,684米,565米,
长乐嘉韵,碑林,16936,2室2厅,84.44平米,745米,716米,506米,437米,815米,577米,
御锦城智慧树,灞桥,16936,3室1厅,94.18平米,1837米,915米,331米,388米,1101米,271米,307米
时代风尚小区,雁塔,16936,2室1厅,64.36平米,774米,731米,646米,968米,769米,43米,1733米
林邑,未央,16942,3室2厅,107.43平米,681米,535米,475米,526米,816米,230米,1998米
盛世长安,长安,16943,3室2厅,95.62平米,962米,274米,261米,557米,576米,1151米,726米
天朗御湖,未央,16943,2室1厅,79.68平米,1142米,547米,74米,296米,107米,727米,1950米
水岸东方3期,灞桥,16948,4室2厅,168.76平米,1608米,272米,272米,593米,1414米,1489米,1777米
龙湖香醍璟宸,灞桥,16957,3室2厅,115平米,986米,599米,948米,197米,570米,471米,
恒大城,雁塔,16966,3室1厅,114.35平米,1117米,379米,1321米,551米,946米,763米,
智慧谷,长安,16970,3室1厅,114.91平米,228米,972米,704米,996米,899米,452米,1171米
山水岭秀南区,长安,16972,3室2厅,143.18平米,371米,244米,835米,837米,359米,337米,1086米
和基听城,莲湖,16979,2室2厅,85.4平米,528米,1055米,1085米,252米,803米,506米,1202米
万科金色悦城,莲湖,16981,2室2厅,72.73平米,833米,719米,400米,467米,307米,212米,
蔚蓝花城,莲湖,16982,1室1厅,41.81平米,438米,266米,454米,696米,560米,237米,1500米
金科天籁城,未央,16993,3室2厅,105.93平米,675米,691米,156米,626米,1210米,788米,177米
荣华北经城南区,未央,16994,3室2厅,134.76平米,694米,200米,752米,626米,324米,947米,732米
香榭兰岛,雁塔,16999,1室0厅,41.18平米,921米,328米,422米,438米,588米,200米,527米
锦绣天下三期,未央,17007,3室2厅,89.38平米,645米,275米,582米,1381米,1469米,1131米,1437米
华豪丽晶,碑林,17015,2室2厅,88.75平米,192米,294米,1210米,655米,496米,311米,1630米
雅居乐湖居笔记,长安,17024,3室2厅,98.1平米,,370米,172米,337米,,930米,946米
金辉天鹅湾,莲湖,17025,1室1厅,51.69平米,375米,570米,231米,751米,445米,476米,1959米
万象春天一期,雁塔,17032,3室2厅,128平米,626米,67米,868米,67米,690米,980米,1067米
西安深国投中心,未央,17046,1室1厅,54.56平米,185米,166米,939米,498米,784米,147米,
御锦城璟悦,灞桥,17053,3室2厅,122.56平米,981米,922米,818米,213米,774米,625米,644米
恒大御景,灞桥,17054,3室2厅,128.42平米,1775米,211米,1559米,721米,,144米,
枫林华府,雁塔,17059,3室1厅,139.52平米,917米,411米,811米,718米,452米,341米,705米
高新逸品,雁塔,17059,2室1厅,90.16平米,1119米,622米,325米,740米,450米,349米,1416米
华润二十四城二期,未央,17060,3室2厅,90.86平米,990米,288米,741米,394米,131米,842米,1598米
天朗莱茵小城,莲湖,17061,2室1厅,76.2平米,848米,279米,671米,337米,886米,1130米,
浐灞1号,未央,17075,3室2厅,91.95平米,334米,1198米,165米,709米,890米,281米,
竹园阳光嘉苑,雁塔,17076,2室1厅,64.42平米,,785米,817米,298米,956米,898米,1458米
盛世长安,长安,17078,3室1厅,92.99平米,962米,274米,261米,557米,576米,998米,726米
华润二十四城一期,未央,17079,3室1厅,90.76平米,817米,440米,749米,472米,174米,670米,1706米
文景小区西区,未央,17080,3室1厅,125.3平米,406米,480米,80米,500米,1002米,173米,1979米
林邑,未央,17087,2室1厅,72.57平米,681米,535米,475米,526米,816米,230米,1998米
橡树街区,雁塔,17092,1室0厅,36.86平米,331米,824米,653米,1103米,527米,589米,594米
御锦城阳光里,灞桥,17092,2室1厅,79.57平米,703米,624米,512米,350米,625米,452米,573米
中华世纪城,雁塔,17095,2室2厅,93.01平米,732米,148米,291米,417米,598米,521米,832米
华润二十四城一期,未央,17097,2室1厅,77.21平米,817米,440米,749米,472米,174米,670米,1706米
鸿基新城,雁塔,17097,3室2厅,102.36平米,,830米,59米,854米,1160米,43米,1285米
华城万象,雁塔,17100,3室2厅,135.68平米,837米,552米,108米,955米,233米,288米,1166米
盛世长安,长安,17106,3室2厅,96.46平米,962米,274米,261米,557米,576米,998米,726米
昆明花园,雁塔,17109,2室2厅,87.56平米,684米,775米,399米,1202米,821米,814米,1829米
天朗大兴郡蔚蓝悦城,莲湖,17109,2室1厅,89.43平米,551米,420米,161米,1120米,284米,393米,363米
翡丽城,莲湖,17113,3室2厅,108.11平米,936米,967米,419米,529米,658米,453米,166米
翡丽城,莲湖,17113,3室2厅,108.11平米,936米,967米,419米,529米,658米,866米,166米
恒大名都,未央,17117,3室1厅,91.08平米,838米,579米,214米,410米,854米,580米,1515米
首创国际城,未央,17119,3室1厅,95.22平米,812米,313米,113米,1007米,1257米,418米,1248米
和基听城,莲湖,17119,2室1厅,63.09平米,528米,1055米,1085米,252米,803米,581米,506米
铭城国际社区,雁塔,17120,2室2厅,98.72平米,972米,85米,288米,421米,132米,1452米,
林邑,未央,17120,3室2厅,125.59平米,681米,535米,475米,526米,816米,230米,1998米
龙城铭园一期,雁塔,17121,2室2厅,88.78平米,1843米,391米,297米,547米,1196米,192米,1888米
翡丽城,莲湖,17123,3室2厅,110.38平米,936米,967米,419米,529米,658米,453米,166米
凤城九号,未央,17123,2室2厅,94.61平米,619米,839米,147米,383米,1156米,444米,256米
群星汇,雁塔,17127,1室1厅,57.69平米,672米,467米,334米,730米,440米,410米,1605米
太奥广场住宅,莲湖,17131,2室1厅,70.05平米,452米,291米,801米,530米,970米,318米,537米
馥桂园朗苑,莲湖,17138,2室2厅,72.94平米,644米,486米,270米,113米,190米,435米,
恒大城,雁塔,17140,3室2厅,127.19平米,1117米,379米,1321米,551米,946米,763米,
铭城国际社区,雁塔,17141,2室2厅,72.81平米,972米,85米,288米,421米,132米,1298米,
龙湖香醍璟宸,灞桥,17148,3室2厅,116.05平米,986米,599米,948米,197米,570米,471米,
碧桂园凤凰城,未央,17151,3室2厅,119.53平米,498米,469米,859米,759米,1333米,729米,867米
御锦城理想树,灞桥,17159,2室1厅,71.1平米,,570米,279米,355米,1602米,652米,426米
紫薇田园都市J区,长安,17162,2室2厅,96.73平米,1744米,700米,146米,919米,757米,435米,637米
紫薇风尚东区,未央,17162,2室1厅,71.09平米,758米,747米,647米,331米,154米,892米,1500米
首创国际城,未央,17162,3室2厅,92.65平米,812米,313米,113米,1007米,1257米,418米,1248米
恒大帝景一期,未央,17163,3室1厅,133.43平米,300米,1061米,411米,1449米,970米,749米,1749米
盛世长安,长安,17168,3室2厅,96.11平米,962米,274米,261米,557米,576米,998米,726米
宏府麒麟山,雁塔,17170,3室2厅,107.75平米,1349米,137米,675米,261米,1257米,930米,
恒大城,雁塔,17172,2室2厅,88.52平米,1117米,379米,1321米,551米,946米,763米,
融创天朗南长安街壹号,长安,17172,3室1厅,99平米,543米,469米,517米,732米,875米,649米,400米
曲江城市花园,雁塔,17173,3室2厅,92.01平米,1101米,701米,1278米,969米,710米,214米,1355米
文景小区西区,未央,17174,3室2厅,127.52平米,406米,480米,80米,500米,1002米,173米,1979米
雅居乐湖居笔记,长安,17180,3室2厅,126.31平米,,370米,172米,337米,,930米,946米
铭城国际社区,雁塔,17181,2室2厅,90.22平米,972米,85米,288米,421米,132米,1298米,
金科天籁城,未央,17182,3室2厅,105.93平米,675米,691米,156米,626米,1210米,788米,177米
恒大翡翠华庭,莲湖,17206,3室1厅,91.83平米,1501米,916米,456米,885米,976米,326米,
中建开元城,未央,17207,3室2厅,102.87平米,154米,252米,512米,584米,349米,230米,
国家无线电频谱管理研究所家属院,雁塔,17207,2室1厅,58.06平米,1310米,427米,491米,979米,990米,1862米,526米
万科金色悦城,莲湖,17209,2室1厅,72.64平米,833米,719米,400米,467米,307米,212米,
恒大城,雁塔,17210,2室2厅,90.65平米,1117米,379米,1321米,551米,946米,763米,
首创漫香郡,未央,17213,2室2厅,90.63平米,466米,280米,597米,997米,311米,513米,1678米
雅居乐花园,长安,17221,3室2厅,98.72平米,642米,465米,653米,416米,753米,1315米,1425米
荣华金域名城,未央,17222,3室2厅,101.62平米,340米,349米,787米,388米,495米,517米,182米
五湖名邸西区,雁塔,17224,3室2厅,92.26平米,1127米,210米,195米,198米,254米,190米,1387米
绿地与湖,雁塔,17224,3室2厅,95.22平米,1599米,540米,226米,707米,407米,520米,1593米
太奥广场住宅,莲湖,17225,2室2厅,79.54平米,452米,291米,801米,530米,970米,318米,537米
曲江观山悦,长安,17231,3室2厅,132.32平米,1051米,255米,193米,545米,1008米,947米,1147米
皇家花园,雁塔,17234,2室1厅,66.73平米,367米,177米,503米,435米,262米,542米,525米
天朗御湖,未央,17235,2室2厅,78.68平米,1142米,547米,74米,296米,107米,322米,1950米
兴盛园,未央,17242,3室2厅,142.1平米,1035米,408米,339米,965米,380米,1760米,1634米
融尚中央住区,雁塔,17246,1室1厅,43.49平米,1191米,305米,690米,1079米,958米,559米,953米
万科金域东郡,未央,17249,2室2厅,69.57平米,611米,302米,195米,984米,694米,721米,
恒大城,雁塔,17255,2室2厅,90.41平米,1117米,379米,1321米,551米,946米,763米,
华远枫悦,未央,17257,3室2厅,126.33平米,618米,906米,754米,1086米,1630米,937米,1904米
浐灞1号,未央,17271,2室1厅,64.27平米,334米,1198米,165米,709米,890米,281米,
大明宫逸居,未央,17277,3室2厅,124.45平米,730米,654米,376米,608米,497米,985米,
恒大城,雁塔,17282,2室1厅,89.69平米,1117米,379米,1321米,551米,946米,404米,
大华阳光曼哈顿,雁塔,17291,2室1厅,60.15平米,1657米,131米,492米,514米,840米,686米,54米
魏玛公馆,未央,17292,3室2厅,144平米,807米,468米,913米,488米,392米,1267米,1012米
海荣名城,未央,17294,1室0厅,32.96平米,611米,1059米,618米,370米,1705米,528米,380米
御锦城九珑湾,灞桥,17297,3室2厅,91.35平米,1959米,695米,359米,907米,1403米,922米,105米
天然气小区(雁塔),雁塔,17297,2室2厅,72.27平米,635米,349米,194米,734米,436米,835米,720米
悦美国际,长安,17299,2室2厅,84.4平米,1171米,479米,225米,279米,549米,871米,1227米
融创天朗南长安街壹号,长安,17300,3室2厅,98.56平米,543米,469米,517米,732米,875米,649米,400米
御锦城理想树,灞桥,17300,2室1厅,71.1平米,,570米,279米,355米,1602米,652米,426米
西安深国投中心,未央,17302,3室2厅,106.93平米,185米,166米,939米,498米,784米,147米,110米
恒大城,雁塔,17304,2室2厅,91.31平米,1117米,379米,1321米,551米,946米,763米,
伊顿公馆东区,碑林,17305,1室1厅,49.12平米,247米,1158米,325米,709米,666米,654米,496米
浐灞1号,未央,17309,3室2厅,105.73平米,334米,1198米,165米,709米,890米,281米,
融创天朗南长安街壹号,长安,17314,3室1厅,124.18平米,543米,469米,517米,732米,875米,649米,400米
自然界云宸,未央,17321,3室2厅,98.15平米,,785米,1038米,1149米,1425米,1002米,1743米
罗马嘉园,灞桥,17322,3室2厅,64.66平米,661米,582米,232米,559米,315米,250米,
御锦城阳光里,灞桥,17325,2室1厅,70.42平米,703米,624米,512米,350米,625米,452米,573米
金泰怡景花园,雁塔,17326,2室1厅,83.69平米,196米,37米,515米,1152米,761米,173米,1011米
鸿基新城,雁塔,17331,2室1厅,79.05平米,,830米,59米,854米,1160米,43米,1285米
绿地与湖,雁塔,17334,3室2厅,95.19平米,1599米,540米,226米,707米,407米,520米,1593米
中国铁建瑞园,雁塔,17342,3室2厅,104.95平米,841米,476米,203米,549米,348米,500米,1492米
红枫林,雁塔,17343,2室2厅,91.68平米,1111米,217米,238米,962米,259米,325米,1919米
龙城铭园一期,雁塔,17354,2室2厅,93.93平米,1843米,391米,297米,547米,1196米,192米,1888米
祥和雅居,雁塔,17357,3室2厅,133.09平米,833米,733米,233米,598米,338米,669米,
城市锦上,未央,17358,3室2厅,132.51平米,605米,415米,437米,293米,203米,455米,1059米
万科金色悦城,莲湖,17367,3室2厅,96.74平米,833米,719米,400米,467米,307米,212米,
紫薇西棠,雁塔,17373,3室2厅,118平米,1427米,432米,731米,1491米,1167米,569米,685米
英皇之都,未央,17392,3室2厅,90.85平米,646米,571米,484米,1031米,1236米,194米,1128米
和基听城,莲湖,17393,2室1厅,73.02平米,528米,1055米,1085米,252米,803米,506米,1202米
桃源漫步,灞桥,17396,4室2厅,145.44平米,1000米,727米,874米,910米,,1298米,481米
东尚蜂鸟,长安,17401,1室0厅,39.08平米,920米,1156米,742米,832米,1747米,632米,1796米
增源航都绿洲,长安,17403,3室2厅,156.3平米,654米,508米,964米,1067米,236米,566米,1274米
鸿基新城,雁塔,17408,2室1厅,78.7平米,,830米,59米,854米,1160米,43米,1285米
天朗御湖,未央,17412,3室2厅,99.36平米,1142米,547米,74米,296米,107米,727米,1950米
曲江千林郡,雁塔,17418,3室2厅,134.92平米,1312米,201米,954米,515米,928米,243米,571米
东尚蜂鸟,长安,17418,2室2厅,84.97平米,920米,1156米,742米,832米,1747米,632米,1796米
绿地与湖南区,雁塔,17423,3室2厅,109平米,522米,664米,620米,640米,1059米,752米,614米
曲江城市花园,雁塔,17424,2室2厅,86.09平米,1101米,701米,1278米,969米,710米,214米,1355米
碧桂园凤凰城,未央,17428,3室1厅,123.37平米,498米,469米,859米,759米,1333米,729米,867米
融侨馨苑,雁塔,17429,2室1厅,99.26平米,634米,753米,157米,446米,695米,679米,559米
融创天朗南长安街壹号,长安,17430,3室2厅,124.5平米,543米,469米,517米,732米,875米,649米,400米
贰号大院,未央,17436,1室1厅,53.34平米,659米,188米,845米,594米,625米,859米,798米
文景小区西区,未央,17442,3室1厅,106.07平米,406米,480米,80米,500米,1002米,1024米,1979米
天朗大兴郡蔚蓝君城,莲湖,17443,2室1厅,67.65平米,771米,594米,137米,126米,295米,1023米,1044米
兰乔国际城,长安,17447,2室2厅,70.5平米,1129米,897米,490米,518米,710米,959米,1134米
